"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
56,4.36551745216081,6,29,8.25972029651781,"mm-strain","us",6
56,4.36551745216081,6,30,8.27141818212536,"mm-strain","us",6
57,4.62709086435412,6,1,4.6865345243964,"mm-strain","us",6
57,4.62709086435412,6,2,4.75249906958755,"mm-strain","us",6
57,4.62709086435412,6,3,4.87037718365405,"mm-strain","us",6
57,4.62709086435412,6,4,5.06000329584357,"mm-strain","us",6
57,4.62709086435412,6,5,5.32756354777394,"mm-strain","us",6
57,4.62709086435412,6,6,5.66092214835025,"mm-strain","us",6
57,4.62709086435412,6,7,6.03462804098038,"mm-strain","us",6
57,4.62709086435412,6,8,6.41655349611408,"mm-strain","us",6
57,4.62709086435412,6,9,6.77528809899003,"mm-strain","us",6
57,4.62709086435412,6,10,7.08902451370021,"mm-strain","us",6
57,4.62709086435412,6,11,7.34953042837877,"mm-strain","us",6
57,4.62709086435412,6,12,7.55905801626845,"mm-strain","us",6
57,4.62709086435412,6,13,7.72492538159217,"mm-strain","us",6
57,4.62709086435412,6,14,7.85551621652211,"mm-strain","us",6
57,4.62709086435412,6,15,7.95834445924137,"mm-strain","us",6
57,4.62709086435412,6,16,8.03949885192053,"mm-strain","us",6
57,4.62709086435412,6,17,8.10372901143355,"mm-strain","us",6
57,4.62709086435412,6,18,8.15473056302229,"mm-strain","us",6
57,4.62709086435412,6,19,8.19543784522952,"mm-strain","us",6
57,4.62709086435412,6,20,8.22826037324,"mm-strain","us",6
57,4.62709086435412,6,21,8.25523566718921,"mm-strain","us",6
57,4.62709086435412,6,22,8.27807816456308,"mm-strain","us",6
57,4.62709086435412,6,23,8.29813553143391,"mm-strain","us",6
57,4.62709086435412,6,24,8.31631908417265,"mm-strain","us",6
57,4.62709086435412,6,25,8.33309585828708,"mm-strain","us",6
57,4.62709086435412,6,26,8.34858045050128,"mm-strain","us",6
57,4.62709086435412,6,27,8.36268994460764,"mm-strain","us",6
57,4.62709086435412,6,28,8.37529298651879,"mm-strain","us",6
57,4.62709086435412,6,29,8.38630629871918,"mm-strain","us",6
57,4.62709086435412,6,30,8.39573166047184,"mm-strain","us",6
58,4.87123897313541,6,1,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,2,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,3,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,4,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,5,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,6,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,7,4.87123897313541,"mm-strain","us",6
58,4.87123897313541,6,8,4.8712389732097,"mm-strain","us",6
58,4.87123897313541,6,9,4.87123904264108,"mm-strain","us",6
58,4.87123897313541,6,10,4.87124849715303,"mm-strain","us",6
58,4.87123897313541,6,11,4.8715667680877,"mm-strain","us",6
58,4.87123897313541,6,12,4.87541586028183,"mm-strain","us",6
58,4.87123897313541,6,13,4.89728530653047,"mm-strain","us",6
58,4.87123897313541,6,14,4.96838669194971,"mm-strain","us",6
58,4.87123897313541,6,15,5.1216122663396,"mm-strain","us",6
58,4.87123897313541,6,16,5.36587997051258,"mm-strain","us",6
58,4.87123897313541,6,17,5.67839678044612,"mm-strain","us",6
58,4.87123897313541,6,18,6.01915226075867,"mm-strain","us",6
58,4.87123897313541,6,19,6.35004380170722,"mm-strain","us",6
58,4.87123897313541,6,20,6.64552613377935,"mm-strain","us",6
58,4.87123897313541,6,21,6.89389415450647,"mm-strain","us",6
58,4.87123897313541,6,22,7.09374390260725,"mm-strain","us",6
58,4.87123897313541,6,23,7.24957352965416,"mm-strain","us",6
58,4.87123897313541,6,24,7.36835714110497,"mm-strain","us",6
58,4.87123897313541,6,25,7.45743681164446,"mm-strain","us",6
58,4.87123897313541,6,26,7.523460787093,"mm-strain","us",6
58,4.87123897313541,6,27,7.57198466709426,"mm-strain","us",6
58,4.87123897313541,6,28,7.6074308462713,"mm-strain","us",6
58,4.87123897313541,6,29,7.63321092002866,"mm-strain","us",6
58,4.87123897313541,6,30,7.65190192768548,"mm-strain","us",6
59,5.04421421911607,6,1,5.08605339748387,"mm-strain","us",6
59,5.04421421911607,6,2,5.16021874193889,"mm-strain","us",6
59,5.04421421911607,6,3,5.30512009173951,"mm-strain","us",6
59,5.04421421911607,6,4,5.5384973893851,"mm-strain","us",6
59,5.04421421911607,6,5,5.84958555832084,"mm-strain","us",6
59,5.04421421911607,6,6,6.20273210010141,"mm-strain","us",6
59,5.04421421911607,6,7,6.55761699826198,"mm-strain","us",6
59,5.04421421911607,6,8,6.8859331187675,"mm-strain","us",6
59,5.04421421911607,6,9,7.17174850684472,"mm-strain","us",6
59,5.04421421911607,6,10,7.40759153844365,"mm-strain","us",6
59,5.04421421911607,6,11,7.59499185962127,"mm-strain","us",6
59,5.04421421911607,6,12,7.74117710197704,"mm-strain","us",6
59,5.04421421911607,6,13,7.85427038807261,"mm-strain","us",6
