"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
15,5.05471543284018,6,4,6.22739904259535,"mm-apc","us",2
15,5.05471543284018,6,5,6.52056994503414,"mm-apc","us",2
15,5.05471543284018,6,6,6.81374084747293,"mm-apc","us",2
15,5.05471543284018,6,7,7.10691174991172,"mm-apc","us",2
15,5.05471543284018,6,8,7.40008265235052,"mm-apc","us",2
15,5.05471543284018,6,9,7.69325355478931,"mm-apc","us",2
15,5.05471543284018,6,10,7.9864244572281,"mm-apc","us",2
15,5.05471543284018,6,11,8.27959535966689,"mm-apc","us",2
15,5.05471543284018,6,12,8.57276626210568,"mm-apc","us",2
15,5.05471543284018,6,13,8.86593716454448,"mm-apc","us",2
15,5.05471543284018,6,14,9.15910806698327,"mm-apc","us",2
15,5.05471543284018,6,15,9.45227896942206,"mm-apc","us",2
15,5.05471543284018,6,16,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,17,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,18,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,19,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,20,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,21,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,22,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,23,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,24,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,25,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,26,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,27,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,28,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,29,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,30,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,1,5.33505849618669,"mm-apc","us",2
16,5.0418875937479,6,2,5.62822939862548,"mm-apc","us",2
16,5.0418875937479,6,3,5.92140030106428,"mm-apc","us",2
16,5.0418875937479,6,4,6.21457120350307,"mm-apc","us",2
16,5.0418875937479,6,5,6.50774210594186,"mm-apc","us",2
16,5.0418875937479,6,6,6.80091300838065,"mm-apc","us",2
16,5.0418875937479,6,7,7.09408391081945,"mm-apc","us",2
16,5.0418875937479,6,8,7.38725481325824,"mm-apc","us",2
16,5.0418875937479,6,9,7.68042571569703,"mm-apc","us",2
16,5.0418875937479,6,10,7.97359661813582,"mm-apc","us",2
